@RELATION blinking

@ATTRIBUTE frames_since_experiment_started NUMERIC
@ATTRIBUTE frames_since_the_last_blink NUMERIC
@ATTRIBUTE is_blink NUMERIC
@ATTRIBUTE attention_level {True, False}
@DATA
18004,26858,0,False
18034,26888,0,False
18065,26919,0,False
18095,26949,0,False
18125,26979,0,False
18156,27010,0,False
18186,9235,1,False
18216,27451,0,False
18246,9005,1,False
18277,27282,0,False
18307,9307,1,False
18337,27644,0,False
18368,9064,1,False
18398,27462,0,False
18428,27492,0,False
18459,27523,0,False
18489,9433,1,False
18519,27952,0,False
18549,9120,1,False
18580,27700,0,False
18610,27730,0,False
18640,27760,0,True
18671,27791,0,False
18701,27821,0,False
18731,27851,0,False
18762,27882,0,False
18792,27912,0,False
18822,27942,0,False
18853,9205,1,False
18883,28088,0,True
18913,28118,0,True
18943,28148,0,True
18974,28179,0,True
19004,9797,1,True
19034,28831,0,True
19065,28862,0,True
19095,28892,0,True
19125,28922,0,True
19156,9358,1,False
19186,28544,0,False
19216,28574,0,False
19246,28604,0,False
19277,9928,1,True
19307,9387,1,True
19337,28724,0,True
19368,9975,1,True
19398,29373,0,True
19428,29403,0,True
19459,29434,0,True
19489,9512,1,True
19519,29031,0,True
19549,29061,0,False
19580,29092,0,True
19610,29122,0,False
19640,9642,1,False
19671,29313,0,False
19701,29343,0,False
19762,29404,0,False
19792,9690,1,False
19853,10157,1,False
19883,30040,0,False
19943,9791,1,False
19974,29765,0,False
20034,29825,0,True
20065,29856,0,True
20095,29886,0,True
20125,9862,1,True
20156,30018,0,True
20186,30048,0,False
20216,30078,0,False
20246,30108,0,False
20277,30139,0,False
20307,30169,0,False
20337,30199,0,True
20368,10498,1,False
20398,30896,0,True
20428,30926,0,True
20459,30957,0,False
20519,31017,0,False
20550,10046,1,False
20580,30626,0,False
20610,30656,0,False
20640,30686,0,False
20671,30717,0,False
20701,10649,1,False
20731,31380,0,False
20762,31411,0,True
20792,31441,0,True
20822,31471,0,True
20853,31502,0,True
20883,31532,0,True
20913,10257,1,False
20943,31200,0,True
20974,31231,0,False
21004,31261,0,False
21034,31291,0,False
21065,31322,0,False
21095,31352,0,True
21125,31382,0,True
21156,31413,0,True
21186,31443,0,False
21216,31473,0,False
21246,31503,0,True
21277,31534,0,True
58,58,0,False
89,89,0,False
119,119,0,False
149,149,0,False
180,180,0,False
210,210,0,False
240,240,0,False
270,270,0,False
301,301,0,False
331,331,0,False
361,361,0,False
392,392,0,False
422,422,0,False
452,452,0,False
483,483,0,True
513,513,0,True
543,543,0,True
573,573,0,True
604,604,0,True
634,634,0,True
664,664,0,True
695,695,0,True
725,725,0,True
755,755,0,True
786,786,0,True
816,816,0,True
846,846,0,True
876,876,0,True
907,907,0,True
937,937,0,True
967,967,0,True
998,998,0,True
1028,1028,0,True
1058,1058,0,True
1089,1089,0,True
1119,1119,0,True
1149,1149,0,True
1180,1180,0,True
1210,1210,0,True
1240,1240,0,True
1270,1270,0,True
1301,1301,0,True
1331,1331,0,True
1361,1361,0,True
1392,1392,0,True
1422,1422,0,True
1452,1452,0,True
1483,1483,0,True
1513,1513,0,True
1543,1543,0,True
1573,1573,0,True
1604,1604,0,True
1634,1634,0,True
1664,1664,0,True
1695,1695,0,True
1725,1725,0,True
1755,1755,0,True
1786,1786,0,True
1816,1816,0,True
1846,1846,0,True
1876,1876,0,True
1907,1907,0,True
1937,1937,0,True
1967,1967,0,True
1998,1998,0,True
2028,2028,0,True
2058,2058,0,True
2089,2089,0,True
2119,2119,0,True
2149,136,1,True
2180,2316,0,True
2210,2346,0,True
2240,2376,0,True
2270,2406,0,True
2301,2160,1,True
2331,175,1,True
2361,2536,0,True
2392,2567,0,True
2422,2597,0,True
2452,2627,0,True
2483,2658,0,True
2513,2688,0,True
2543,2367,1,True
2573,4940,0,True
2604,4971,0,True
2634,272,1,True
2664,2936,0,True
2695,2967,0,True
2725,2997,0,True
2755,3027,0,True
2786,3058,0,True
2816,3088,0,True
2846,3118,0,True
2876,2604,1,True
2907,5511,0,True
2937,2657,1,True
2967,5624,0,False
2998,5655,0,False
3028,5685,0,False
3058,5715,0,False
3089,5746,0,False
3119,5776,0,False
3149,5806,0,False
3180,5837,0,True
3210,548,1,True
3240,3788,0,True
3270,3818,0,True
3301,3849,0,True
3331,3879,0,True
3361,3909,0,True
3392,3940,0,True
3422,3970,0,True
3452,4000,0,True
3483,4031,0,True
3513,4061,0,True
3543,4091,0,True
3573,4121,0,True
3604,4152,0,True
3634,4182,0,True
3664,4212,0,True
3695,4243,0,True
3725,4273,0,True
3755,4303,0,True
3786,4334,0,True
3816,4364,0,True
3846,4394,0,False
3876,895,1,True
3907,4802,0,True
3937,4832,0,True
3967,4862,0,True
3998,4893,0,False
4028,4923,0,False
4058,4953,0,False
4089,4984,0,True
4119,5014,0,True
4149,5044,0,True
4180,5075,0,True
4210,5105,0,True
4240,5135,0,True
4270,5165,0,True
4301,5196,0,True
4331,5226,0,True
4361,5256,0,True
4392,5287,0,True
4422,5317,0,True
4452,5347,0,True
4483,5378,0,True
4513,5408,0,True
4543,5438,0,True
4573,5468,0,True
4604,5499,0,True
4634,5529,0,True
4664,5559,0,True
4695,5590,0,False
4725,5620,0,False
4755,5650,0,False
4786,5681,0,False
4816,5711,0,True
4846,5741,0,False
4876,5771,0,True
4907,5802,0,False
4937,5832,0,False
4967,5862,0,False
4998,5893,0,False
5028,5923,0,True
5058,5953,0,True
5089,5984,0,True
5119,6014,0,True
5149,6044,0,True
5180,6075,0,True
5210,6105,0,True
5240,6135,0,True
5270,6165,0,True
5301,6196,0,False
5331,6226,0,False
5361,6256,0,False
5392,6287,0,True
5422,6317,0,True
5452,6347,0,False
5513,6408,0,False
5543,6438,0,True
5604,4589,1,True
5634,10223,0,True
5664,10253,0,True
5695,10284,0,True
5725,10314,0,False
5755,1163,1,False
5786,6949,0,False
5816,6979,0,False
5846,7009,0,False
5877,7040,0,False
5907,7070,0,False
5937,7100,0,False
5967,7130,0,False
5998,7161,0,False
6028,7191,0,False
6058,7221,0,True
6089,7252,0,True
6119,7282,0,False
6149,7312,0,True
6180,7343,0,False
6210,7373,0,False
6240,7403,0,True
6270,7433,0,True
6301,7464,0,False
6331,7494,0,False
6361,7524,0,False
6392,7555,0,False
6422,7585,0,False
6452,7615,0,True
6483,5323,1,False
6513,11836,0,False
6543,11866,0,False
6573,11896,0,True
6604,11927,0,True
6634,11957,0,True
6664,11987,0,True
6695,12018,0,True
6725,12048,0,True
6755,12078,0,False
6786,12109,0,False
6816,12139,0,False
6846,12169,0,False
6877,12200,0,False
6907,12230,0,False
6937,12260,0,False
6967,12290,0,False
6998,12321,0,False
7028,5323,0,False
7058,1729,1,False
7089,8818,0,False
7119,8848,0,False
7149,8878,0,False
7180,8909,0,False
7210,8939,0,False
7240,8969,0,False
7270,8999,0,False
7301,9030,0,False
7331,9060,0,False
7361,1742,1,False
7392,9134,0,False
7422,9164,0,False
7452,9194,0,False
7483,9225,0,False
7513,9255,0,False
7543,9285,0,False
7573,9315,0,False
7604,9346,0,False
7634,9376,0,False
7664,9406,0,False
7695,9437,0,False
7725,9467,0,False
7907,9649,0,False
7937,9679,0,False
7967,9709,0,False
7998,9740,0,False
8028,1892,1,False
8058,9950,0,True
8089,9981,0,True
8119,10011,0,False
8149,10041,0,False
8180,10072,0,False
8210,10102,0,False
8240,10132,0,False
8270,10162,0,False
8301,2136,1,False
8331,6186,1,False
8361,14547,0,False
8392,14578,0,False
8422,14608,0,False
8452,14638,0,False
8483,14669,0,False
8513,14699,0,False
8543,2307,0,False
8573,10880,0,False
8604,10911,0,False
8634,10941,0,False
8664,10971,0,False
8695,11002,0,False
8725,11032,0,False
8755,11062,0,False
8786,11093,0,False
8816,11123,0,False
8846,11153,0,False
8877,11184,0,False
8907,11214,0,False
8937,11244,0,False
8967,11274,0,False
8998,11305,0,False
9028,11335,0,False
9058,11365,0,False
9089,11396,0,False
9119,11426,0,False
9149,2903,1,False
9180,12083,0,False
9210,12113,0,False
9240,12143,0,False
9270,12173,0,False
9301,12204,0,False
9331,12234,0,False
9361,12264,0,False
9392,12295,0,True
9422,12325,0,False
9452,12355,0,False
9483,12386,0,False
9513,12416,0,False
9543,12446,0,False
9573,12476,0,False
9604,12507,0,False
9634,12537,0,False
9664,12567,0,False
9695,12598,0,False
9725,12628,0,False
9755,12658,0,False
9786,12689,0,False
9816,6906,1,True
9846,16752,0,True
9877,16783,0,True
9907,16813,0,False
9937,16843,0,True
9967,16873,0,True
9998,16904,0,True
10028,16934,0,False
10058,16964,0,False
10089,16995,0,False
10119,17025,0,False
10149,17055,0,False
10180,17086,0,False
10210,17116,0,False
10240,17146,0,False
10270,17176,0,False
10301,17207,0,False
10331,17237,0,False
10361,17267,0,False
10392,17298,0,False
10422,17328,0,False
10452,17358,0,False
10483,17389,0,True
10513,17419,0,True
10543,17449,0,True
10573,17479,0,True
10604,17510,0,True
10634,17540,0,True
10664,17570,0,True
10695,17601,0,False
10725,17631,0,False
10755,17661,0,False
10786,17692,0,False
10816,17722,0,False
10846,17752,0,False
10876,17782,0,False
10907,17813,0,False
10937,17843,0,True
10967,17873,0,False
10998,17904,0,False
11028,17934,0,False
11058,17964,0,False
11089,17995,0,False
11119,18025,0,False
11149,18055,0,False
11180,18086,0,False
11210,18116,0,False
11240,18146,0,False
11270,18176,0,True
11301,18207,0,False
11331,3744,0,False
11361,15105,0,False
11392,15136,0,False
11422,15166,0,False
11452,15196,0,False
11483,15227,0,False
11513,15257,0,True
11543,15287,0,True
11573,15317,0,True
11604,15348,0,True
11634,15378,0,True
11664,15408,0,False
11695,15439,0,False
11725,15469,0,False
11755,15499,0,True
11786,15530,0,True
11816,15560,0,True
11846,15590,0,True
11876,15620,0,True
11907,15651,0,True
11937,3754,1,True
11967,15721,0,False
11998,15752,0,False
12028,15782,0,False
12058,15812,0,False
12089,15843,0,False
12119,15873,0,False
12149,15903,0,False
12180,15934,0,True
12210,15964,0,True
12240,15994,0,True
12270,16024,0,True
12301,16055,0,False
12331,16085,0,False
12361,16115,0,False
12392,16146,0,False
12422,16176,0,True
12452,16206,0,True
12483,16237,0,False
12513,16267,0,False
12543,16297,0,False
12573,16327,0,False
12604,16358,0,True
12634,16388,0,True
12664,16418,0,True
12695,16449,0,True
12725,16479,0,True
12755,16509,0,True
12786,16540,0,True
12816,16570,0,True
12846,16600,0,False
12876,16630,0,True
12907,16661,0,True
12937,16691,0,False
12967,16721,0,True
12998,16752,0,True
13028,16782,0,True
13058,4584,1,True
13089,17673,0,True
13119,17703,0,True
13149,17733,0,True
13180,17764,0,False
13210,17794,0,False
13240,17824,0,False
13270,17854,0,False
13301,17885,0,True
13331,17915,0,True
13361,17945,0,True
13392,17976,0,True
13422,18006,0,False
13452,18036,0,False
13483,18067,0,True
13513,18097,0,True
13543,18127,0,False
13573,18157,0,False
13604,18188,0,False
13634,18218,0,False
13664,18248,0,True
13695,18279,0,True
13725,18309,0,True
13755,18339,0,False
13786,18370,0,True
13816,18400,0,False
13846,18430,0,False
13876,18460,0,False
13907,18491,0,False
13937,18521,0,False
13967,18551,0,False
13998,18582,0,False
14028,18612,0,False
14058,18642,0,False
14089,9498,1,False
14119,23617,0,True
14149,23647,0,True
14180,23678,0,True
14210,23708,0,True
14240,23738,0,False
14270,23768,0,False
14301,23799,0,False
14331,23829,0,False
14361,9514,1,False
14392,23906,0,True
14422,23936,0,True
14452,23966,0,True
14483,23997,0,True
14513,24027,0,True
14543,24057,0,False
14573,24087,0,False
14604,24118,0,False
14634,24148,0,False
14664,24178,0,False
14695,24209,0,False
14725,24239,0,False
14755,24269,0,False
14786,24300,0,False
14816,24330,0,False
14846,24360,0,False
14876,24390,0,False
14907,24421,0,True
14937,24451,0,True
14967,24481,0,False
14998,24512,0,False
15028,24542,0,False
15058,24572,0,False
15089,24603,0,False
15119,24633,0,True
15149,24663,0,False
15180,24694,0,False
15210,24724,0,False
15240,24754,0,False
15270,24784,0,True
15301,24815,0,False
15331,24845,0,False
15361,24875,0,False
15392,24906,0,False
15422,24936,0,False
15452,10476,1,False
15483,4986,0,False
15513,20499,0,True
15543,20529,0,False
15573,20559,0,False
15604,20590,0,False
15634,20620,0,False
15664,20650,0,False
15695,20681,0,False
15725,20711,0,False
15755,20741,0,False
15786,20772,0,True
15816,20802,0,True
15846,10856,1,True
15876,26732,0,True
15907,26763,0,False
15937,26793,0,False
15998,26854,0,False
16028,5009,1,False
16058,21067,0,True
16089,21098,0,True
16149,21158,0,True
16210,21219,0,False
16240,21249,0,False
16270,21279,0,False
16301,21310,0,False
16331,21340,0,False
16392,21401,0,False
16422,21431,0,False
16452,21461,0,False
16483,21492,0,False
16513,21522,0,False
16543,21552,0,False
16573,21582,0,False
16604,21613,0,True
16634,21643,0,True
16664,11657,1,True
16695,28352,0,True
16725,28382,0,False
16755,28412,0,False
16786,28443,0,True
16816,28473,0,False
16846,28503,0,True
16877,28534,0,False
16907,28564,0,False
16937,28594,0,False
16967,28624,0,False
16998,11673,1,False
17028,28701,0,False
17058,28731,0,False
17089,28762,0,False
17119,28792,0,False
17149,28822,0,False
17180,5479,1,False
17210,22689,0,False
17240,22719,0,False
17270,22749,0,False
17301,22780,0,False
17331,22810,0,False
17361,22840,0,False
17392,22871,0,False
17422,22901,0,False
17452,22931,0,False
17483,22962,0,False
17513,22992,0,False
17543,23022,0,False
17573,23052,0,False
17604,23083,0,False
17634,23113,0,False
17664,23143,0,False
17695,5908,1,False
17725,23633,0,True
17755,23663,0,True
17786,23694,0,True
17816,23724,0,True
17846,5980,1,False
17877,23857,0,False
17907,23887,0,False
17937,11961,1,False
17967,29928,0,False
17998,29959,0,False
18028,29989,0,False
18058,30019,0,False
18089,30050,0,False
18119,30080,0,False
18149,30110,0,False
18180,30141,0,False
18210,30171,0,False
18240,30201,0,False
18270,6312,1,False
18301,24613,0,False
18331,24643,0,True
18361,24673,0,True
18392,24704,0,True
18422,24734,0,True
18452,24764,0,True
18483,12164,1,True
18513,6354,1,True
18543,24897,0,True
18573,12212,1,True
18604,30816,0,False
18634,30846,0,False
18664,30876,0,False
18695,30907,0,False
18725,30937,0,False
18755,30967,0,True
18786,30998,0,True
18816,31028,0,True
18846,31058,0,True
18877,31089,0,False
18907,31119,0,False
18937,31149,0,False
18967,31179,0,True
18998,31210,0,True
19028,31240,0,True
19058,31270,0,True
19089,31301,0,True
19119,31331,0,False
19149,31361,0,False
19180,31392,0,False
19210,31422,0,False
19240,31452,0,True
19270,31482,0,True
19301,31513,0,True
19331,31543,0,True
19361,31573,0,False
19392,31604,0,False
19422,31634,0,True
19452,31664,0,True
19483,31695,0,True
19513,31725,0,True
19543,31755,0,False
19573,31785,0,True
19604,31816,0,False
19634,31846,0,False
19664,31876,0,True
19695,31907,0,False
19725,31937,0,False
19755,31967,0,False
19786,31998,0,False
19816,32028,0,False
19846,32058,0,True
19877,32089,0,True
19907,32119,0,True
19937,32149,0,True
19967,32179,0,True
19998,32210,0,True
20028,32240,0,True
20058,32270,0,True
20089,32301,0,True
20119,32331,0,True
20149,32361,0,True
20180,32392,0,False
20210,32422,0,True
20240,32452,0,True
20270,32482,0,False
20301,32513,0,True
20331,32543,0,True
20361,7201,1,False
20392,27593,0,True
20422,27623,0,True
20452,27653,0,True
20483,27684,0,True
20513,27714,0,True
20543,27744,0,True
20573,27774,0,False
20604,27805,0,False
20634,27835,0,False
20664,7201,0,False
20695,27896,0,False
20725,27926,0,False
20755,27956,0,False
20786,27987,0,False
20816,28017,0,False
20846,28047,0,False
20877,28078,0,False
20907,28108,0,False
20937,28138,0,False
20967,28168,0,False
20998,28199,0,False
21028,28229,0,False
21058,28259,0,False
21089,28290,0,False
21119,7225,1,False
21149,28374,0,True
21180,28405,0,True
21210,28435,0,True
21240,28465,0,True
21270,28495,0,False
21301,28526,0,False
21331,28556,0,False
21361,28586,0,False
21392,28617,0,False
21422,28647,0,False
21452,28677,0,True
21483,28708,0,True
21513,28738,0,True
21543,28768,0,True
21573,28798,0,True
21604,28829,0,True
21634,28859,0,False
21664,28889,0,True
21695,28920,0,False
21725,28950,0,True
21755,28980,0,False
21786,29011,0,False
21816,29041,0,False
21846,29071,0,True
21876,29101,0,True
21907,29132,0,True
21937,29162,0,True
21967,29192,0,False
21998,29223,0,True
22028,29253,0,False
22058,29283,0,True
22089,29314,0,True
22119,29344,0,True
22149,29374,0,True
22180,29405,0,True
22210,29435,0,True
22240,29465,0,True
22270,29495,0,True
22301,29526,0,False
22331,8030,1,False
22361,30391,0,False
22392,30422,0,False
22422,30452,0,False
22452,30482,0,False
22483,30513,0,False
22513,30543,0,False
22543,30573,0,False
22573,30603,0,False
22604,30634,0,False
22634,30664,0,False
22664,30694,0,False
22695,30725,0,False
22725,30755,0,False
22755,30785,0,False
22786,30816,0,False
22816,30846,0,True
22846,30876,0,True
22876,30906,0,True
22907,30937,0,True
22937,30967,0,True
22967,30997,0,False
22998,31028,0,False
23028,31058,0,False
23058,31088,0,True
23089,31119,0,False
23119,31149,0,False
23149,31179,0,False
23180,31210,0,False
23210,31240,0,False
23240,31270,0,False
23270,31300,0,False
23301,31331,0,False
23331,31361,0,False
23361,31391,0,False
23392,31422,0,True
23422,31452,0,True
23452,31482,0,True
23483,31513,0,False
23513,31543,0,False
23543,31573,0,False
23573,31603,0,True
23604,31634,0,True
23634,31664,0,True
23664,31694,0,True
23695,31725,0,True
23725,31755,0,True
23755,31785,0,False
23786,31816,0,True
23816,31846,0,True
23846,31876,0,True
23876,31906,0,True
23907,31937,0,True
23937,31967,0,False
23967,31997,0,False
23998,32028,0,False
24028,32058,0,False
24058,32088,0,False
24089,32119,0,False
24119,32149,0,False
24149,32179,0,False
24180,32210,0,False
24210,32240,0,False
24240,32270,0,False
24270,32300,0,False
24301,32331,0,False
24331,32361,0,False
24361,32391,0,False
24392,32422,0,False
24422,32452,0,False
24452,32482,0,False
24483,32513,0,False
24513,32543,0,True
24543,32573,0,True
24573,32603,0,True
24604,32634,0,True
24634,32664,0,True
24664,32694,0,True
24695,32725,0,False
24725,32755,0,False
24755,32785,0,False
24786,32816,0,True
24816,32846,0,True
24846,32876,0,True
24876,32906,0,True
24907,32937,0,True
24937,32967,0,False
24967,32997,0,False
24998,33028,0,False
25028,33058,0,True
25058,10685,1,True
25089,14410,1,True
25119,39529,0,True
25149,39559,0,False
25180,39590,0,False
25210,39620,0,False
25240,39650,0,False
25270,39680,0,False
25301,39711,0,False
25331,39741,0,False
25361,39771,0,False
25392,39802,0,False
25422,39832,0,True
25452,39862,0,True
25483,39893,0,False
25513,39923,0,False
25543,39953,0,False
25573,39983,0,False
25604,40014,0,False
25634,40044,0,False
25664,40074,0,False
25695,40105,0,False
25725,40135,0,False
25755,40165,0,False
25786,40196,0,False
25816,40226,0,True
25846,40256,0,True
25876,40286,0,True
25907,40317,0,True
25937,40347,0,True
25967,40377,0,True
25998,40408,0,True
26028,40438,0,True
26058,40468,0,False
26089,40499,0,True
26119,40529,0,False
26149,40559,0,False
26180,40590,0,False
26210,40620,0,False
26240,40650,0,False
26270,40680,0,True
26301,40711,0,True
26331,40741,0,False
26361,40771,0,False
26392,40802,0,False
26422,40832,0,False
26483,40893,0,False
26513,40923,0,False
26543,40953,0,False
26573,40983,0,False
26604,41014,0,False
26634,41044,0,False
26695,41105,0,False
26725,41135,0,False
26755,41165,0,False
26786,41196,0,False
26816,41226,0,False
26846,41256,0,False
26877,41287,0,False
26907,41317,0,False
26937,41347,0,False
26967,41377,0,False
26998,41408,0,False
27028,41438,0,False
27058,41468,0,False
27089,12680,1,False
27119,39799,0,False
27149,39829,0,True
27180,39860,0,True
27210,39890,0,True
27240,39920,0,True
27270,39950,0,False
27301,39981,0,False
27331,40011,0,False
27361,40041,0,False
27392,40072,0,False
27422,40102,0,False
27452,40132,0,True
27483,40163,0,True
